season,round,gp,session,circuit,driverCode,bestLapTime_sec,avgLapTime_sec,stdLapTime_sec,maxSpeed_kmh,gridPosition,finishPosition,qualyPosition
2021,6,Azerbaijan Grand Prix,R,Baku,MAZ,107.747,109.364454,1.104971,312.0,18.0,14.0,
2021,6,Azerbaijan Grand Prix,R,Baku,GIO,105.575,107.704135,1.043459,331.0,20.0,11.0,
2021,6,Azerbaijan Grand Prix,Q,Baku,LEC,101.218,101.9125,0.588298,333.0,,1.0,1.0
2021,6,Azerbaijan Grand Prix,Q,Baku,HAM,101.45,101.6975,0.318002,334.0,,2.0,2.0
2021,6,Azerbaijan Grand Prix,Q,Baku,VER,101.563,101.7646,0.215537,329.0,,3.0,3.0
2021,6,Azerbaijan Grand Prix,Q,Baku,GAS,101.565,102.206,0.47715,329.0,,4.0,4.0
2021,6,Azerbaijan Grand Prix,Q,Baku,SAI,101.576,101.923,0.317975,327.0,,5.0,5.0
2021,6,Azerbaijan Grand Prix,Q,Baku,NOR,101.747,102.20925,0.628178,325.0,,6.0,6.0
2021,6,Azerbaijan Grand Prix,Q,Baku,PER,101.63,102.6575,1.6450740000000001,329.0,,7.0,7.0
2021,6,Azerbaijan Grand Prix,Q,Baku,TSU,101.654,102.353,0.456553,331.0,,8.0,8.0
2021,6,Azerbaijan Grand Prix,Q,Baku,ALO,102.195,102.60075,0.396028,333.0,,9.0,9.0
2021,6,Azerbaijan Grand Prix,Q,Baku,BOT,102.106,102.488666,0.332063,328.0,,10.0,10.0
2021,6,Azerbaijan Grand Prix,Q,Baku,VET,102.224,102.6095,0.346253,327.0,,11.0,11.0
2021,6,Azerbaijan Grand Prix,Q,Baku,OCO,102.273,102.405,0.122853,333.0,,12.0,12.0
2021,6,Azerbaijan Grand Prix,Q,Baku,RIC,102.304,102.431,0.179605,327.0,,13.0,13.0
2021,6,Azerbaijan Grand Prix,Q,Baku,RAI,102.587,102.824,0.217922,328.0,,14.0,14.0
2021,6,Azerbaijan Grand Prix,Q,Baku,RUS,102.728,103.361,0.732335,331.0,,15.0,15.0
2021,6,Azerbaijan Grand Prix,Q,Baku,LAT,103.128,103.206,0.110308,0.0,,16.0,16.0
2021,6,Azerbaijan Grand Prix,Q,Baku,MSC,104.158,104.282,0.140114,329.0,,17.0,17.0
2021,6,Azerbaijan Grand Prix,Q,Baku,MAZ,104.238,104.2595,0.030405,326.0,,18.0,18.0
2021,7,French Grand Prix,R,Le Castellet,VER,96.404,98.09136,1.122723,315.0,1.0,1.0,
2021,7,French Grand Prix,R,Le Castellet,HAM,97.41,98.53198,0.836993,312.0,2.0,2.0,
2021,7,French Grand Prix,R,Le Castellet,PER,96.693,98.586549,1.183515,310.0,4.0,3.0,
2021,7,French Grand Prix,R,Le Castellet,BOT,96.96,98.714235,0.877117,307.0,3.0,4.0,
2021,7,French Grand Prix,R,Le Castellet,NOR,97.425,99.410734,1.202482,299.0,8.0,5.0,
2021,7,French Grand Prix,R,Le Castellet,RIC,98.324,99.808843,0.994723,306.0,10.0,6.0,
2021,7,French Grand Prix,R,Le Castellet,GAS,98.103,99.821921,1.101186,307.0,6.0,7.0,
2021,7,French Grand Prix,R,Le Castellet,ALO,97.646,99.75864,1.273884,303.0,9.0,8.0,
2021,7,French Grand Prix,R,Le Castellet,VET,97.138,99.78358,1.3570820000000001,310.0,12.0,9.0,
2021,7,French Grand Prix,R,Le Castellet,STR,97.828,100.03896,1.279083,301.0,19.0,10.0,
2021,7,French Grand Prix,R,Le Castellet,SAI,98.931,100.302274,0.879962,328.0,5.0,11.0,
2021,7,French Grand Prix,R,Le Castellet,RUS,98.314,100.227437,0.972887,307.0,14.0,12.0,
2021,7,French Grand Prix,R,Le Castellet,TSU,98.98,100.275875,0.844406,301.0,0.0,13.0,
2021,7,French Grand Prix,R,Le Castellet,OCO,98.645,100.315297,1.109869,299.0,11.0,14.0,
2021,7,French Grand Prix,R,Le Castellet,GIO,98.702,100.514408,1.158465,315.0,13.0,15.0,
2021,7,French Grand Prix,R,Le Castellet,LEC,97.681,100.280061,1.233693,316.0,7.0,16.0,
2021,7,French Grand Prix,R,Le Castellet,RAI,97.992,100.51202,1.26346,310.0,17.0,17.0,
2021,7,French Grand Prix,R,Le Castellet,LAT,98.313,100.543812,1.184156,317.0,16.0,18.0,
2021,7,French Grand Prix,R,Le Castellet,MSC,98.847,100.719488,1.0152,309.0,15.0,19.0,
2021,7,French Grand Prix,R,Le Castellet,MAZ,99.317,101.184422,1.04193,312.0,18.0,20.0,
2021,7,French Grand Prix,Q,Le Castellet,GAS,90.868,91.466857,0.358866,325.0,,6.0,6.0
2021,7,French Grand Prix,Q,Le Castellet,PER,90.445,91.5032,1.2782689999999999,328.0,,4.0,4.0
2021,7,French Grand Prix,Q,Le Castellet,ALO,91.34,91.6344,0.307605,328.0,,9.0,9.0
2021,7,French Grand Prix,Q,Le Castellet,LEC,90.987,91.863333,0.755457,325.0,,7.0,7.0
2021,7,French Grand Prix,Q,Le Castellet,STR,92.122,92.122,,,,19.0,19.0
2021,7,French Grand Prix,Q,Le Castellet,RIC,91.382,91.72,0.295854,326.0,,10.0,10.0
2021,7,French Grand Prix,Q,Le Castellet,OCO,91.736,91.879,0.225541,328.0,,11.0,11.0
2021,7,French Grand Prix,Q,Le Castellet,VER,89.99,91.3226,1.681581,329.0,,1.0,1.0
2021,7,French Grand Prix,Q,Le Castellet,NOR,91.252,91.550833,0.24374,326.0,,8.0,8.0
2021,7,French Grand Prix,Q,Le Castellet,HAM,90.248,91.019285,0.496333,325.0,,2.0,2.0
2021,7,French Grand Prix,Q,Le Castellet,MSC,92.942,92.942,,328.0,,15.0,15.0
2021,7,French Grand Prix,Q,Le Castellet,VET,91.767,92.213666,0.492603,325.0,,12.0,12.0
2021,7,French Grand Prix,Q,Le Castellet,SAI,90.84,91.501666,0.573937,325.0,,5.0,5.0
2021,7,French Grand Prix,Q,Le Castellet,LAT,93.062,93.062,,328.0,,16.0,16.0
2021,7,French Grand Prix,Q,Le Castellet,RUS,92.065,92.491666,0.512404,327.0,,14.0,14.0
2021,7,French Grand Prix,Q,Le Castellet,RAI,93.354,93.354,,323.0,,17.0,17.0
2021,7,French Grand Prix,Q,Le Castellet,BOT,90.376,91.0424,0.501917,327.0,,3.0,3.0
2021,7,French Grand Prix,Q,Le Castellet,MAZ,93.554,93.554,,325.0,,18.0,18.0
2021,7,French Grand Prix,Q,Le Castellet,GIO,91.813,92.239,0.457172,328.0,,13.0,13.0
2021,8,Styrian Grand Prix,R,Spielberg,VER,68.017,69.217985,0.580066,320.0,1.0,1.0,
2021,8,Styrian Grand Prix,R,Spielberg,HAM,67.058,69.407121,0.643521,302.0,2.0,2.0,
2021,8,Styrian Grand Prix,R,Spielberg,BOT,68.619,69.856632,0.729067,293.0,5.0,3.0,
2021,8,Styrian Grand Prix,R,Spielberg,PER,67.894,69.540954,0.882546,300.0,4.0,4.0,
2021,8,Styrian Grand Prix,R,Spielberg,NOR,68.903,70.152415,0.789237,296.0,3.0,5.0,
2021,8,Styrian Grand Prix,R,Spielberg,SAI,68.609,70.030586,1.000018,316.0,12.0,6.0,
2021,8,Styrian Grand Prix,R,Spielberg,LEC,68.738,70.068453,0.876435,301.0,7.0,7.0,
2021,8,Styrian Grand Prix,R,Spielberg,STR,69.787,70.6175,0.710508,298.0,9.0,8.0,
2021,8,Styrian Grand Prix,R,Spielberg,ALO,69.749,70.644193,0.676542,299.0,8.0,9.0,
2021,8,Styrian Grand Prix,R,Spielberg,TSU,69.65,70.608196,0.702252,306.0,11.0,10.0,
2021,8,Styrian Grand Prix,R,Spielberg,RAI,69.128,70.488428,0.734754,326.0,18.0,11.0,
2021,8,Styrian Grand Prix,R,Spielberg,VET,69.821,70.639172,0.645774,300.0,14.0,12.0,
2021,8,Styrian Grand Prix,R,Spielberg,RIC,69.305,70.545545,0.749314,297.0,13.0,13.0,
2021,8,Styrian Grand Prix,R,Spielberg,OCO,69.576,70.584454,0.750073,299.0,17.0,14.0,
2021,8,Styrian Grand Prix,R,Spielberg,GIO,69.723,70.646236,0.650109,319.0,15.0,15.0,
2021,8,Styrian Grand Prix,R,Spielberg,MSC,70.005,70.6333,0.427825,304.0,19.0,16.0,
2021,8,Styrian Grand Prix,R,Spielberg,LAT,70.104,70.832152,0.526375,298.0,16.0,17.0,
2021,8,Styrian Grand Prix,R,Spielberg,MAZ,70.951,71.367625,0.222476,297.0,20.0,18.0,
2021,8,Styrian Grand Prix,R,Spielberg,RUS,70.499,71.280173,0.342563,301.0,10.0,19.0,
2021,8,Styrian Grand Prix,Q,Spielberg,VER,63.841,64.304333,0.334411,321.0,,1.0,1.0
2021,8,Styrian Grand Prix,Q,Spielberg,BOT,64.035,64.690857,0.547571,319.0,,2.0,2.0
2021,8,Styrian Grand Prix,Q,Spielberg,HAM,64.067,64.816875,0.745288,318.0,,3.0,3.0
2021,8,Styrian Grand Prix,Q,Spielberg,NOR,64.12,64.596666,0.649784,323.0,,4.0,4.0
2021,8,Styrian Grand Prix,Q,Spielberg,PER,64.168,64.649428,0.49062,320.0,,5.0,5.0
2021,8,Styrian Grand Prix,Q,Spielberg,GAS,64.236,64.6215,0.294919,322.0,,6.0,6.0
2021,8,Styrian Grand Prix,Q,Spielberg,LEC,64.472,64.889857,0.317032,316.0,,7.0,7.0
2021,8,Styrian Grand Prix,Q,Spielberg,TSU,64.514,64.797,0.2509,316.0,,8.0,8.0
2021,8,Styrian Grand Prix,Q,Spielberg,ALO,64.574,64.834666,0.247467,322.0,,9.0,9.0
2021,8,Styrian Grand Prix,Q,Spielberg,STR,64.663,64.922666,0.288562,319.0,,10.0,10.0
2021,8,Styrian Grand Prix,Q,Spielberg,RUS,64.671,65.2924,0.587963,322.0,,11.0,11.0
2021,8,Styrian Grand Prix,Q,Spielberg,SAI,64.711,65.0606,0.39171,314.0,,12.0,12.0
2021,8,Styrian Grand Prix,Q,Spielberg,RIC,64.808,65.15275,0.289239,321.0,,13.0,13.0
2021,8,Styrian Grand Prix,Q,Spielberg,VET,64.711,65.065,0.281871,315.0,,14.0,14.0
2021,8,Styrian Grand Prix,Q,Spielberg,GIO,64.913,65.3704,0.387688,323.0,,15.0,15.0
2021,8,Styrian Grand Prix,Q,Spielberg,LAT,65.175,65.469,0.43039,322.0,,16.0,16.0
2021,8,Styrian Grand Prix,Q,Spielberg,OCO,65.217,65.3485,0.185969,317.0,,17.0,17.0
2021,8,Styrian Grand Prix,Q,Spielberg,RAI,65.429,65.622,0.272943,319.0,,18.0,18.0
2021,8,Styrian Grand Prix,Q,Spielberg,MSC,66.041,66.089,0.067882,316.0,,19.0,19.0
2021,8,Styrian Grand Prix,Q,Spielberg,MAZ,66.192,66.579333,0.566088,318.0,,20.0,20.0
2021,9,Austrian Grand Prix,R,Spielberg,VER,66.2,68.787781,0.652262,308.0,1.0,1.0,
2021,9,Austrian Grand Prix,R,Spielberg,BOT,68.374,69.274153,0.563677,319.0,5.0,2.0,
2021,9,Austrian Grand Prix,R,Spielberg,NOR,68.471,69.21689,0.509998,299.0,2.0,3.0,
2021,9,Austrian Grand Prix,R,Spielberg,HAM,68.126,69.385983,0.406622,290.0,4.0,4.0,
2021,9,Austrian Grand Prix,R,Spielberg,SAI,67.762,69.492037,0.814243,324.0,10.0,5.0,
2021,9,Austrian Grand Prix,R,Spielberg,PER,68.192,69.310358,0.707553,302.0,3.0,6.0,
2021,9,Austrian Grand Prix,R,Spielberg,RIC,68.82,69.601074,0.563382,302.0,13.0,7.0,
2021,9,Austrian Grand Prix,R,Spielberg,LEC,68.698,69.602796,0.623589,318.0,12.0,8.0,
2021,9,Austrian Grand Prix,R,Spielberg,GAS,68.146,69.326867,0.811604,303.0,6.0,9.0,
2021,9,Austrian Grand Prix,R,Spielberg,ALO,68.405,69.61,0.598795,301.0,14.0,10.0,
2021,9,Austrian Grand Prix,R,Spielberg,RUS,68.9,69.815311,0.538113,302.0,8.0,11.0,
2021,9,Austrian Grand Prix,R,Spielberg,TSU,68.455,69.663795,0.752305,303.0,7.0,12.0,
2021,9,Austrian Grand Prix,R,Spielberg,STR,68.659,69.663333,0.761272,297.0,9.0,13.0,
2021,9,Austrian Grand Prix,R,Spielberg,GIO,69.042,69.686175,0.434087,301.0,15.0,14.0,
2021,9,Austrian Grand Prix,R,Spielberg,RAI,68.52,69.830347,0.626175,307.0,16.0,15.0,
2021,9,Austrian Grand Prix,R,Spielberg,LAT,68.874,69.92675,0.452511,303.0,18.0,16.0,
2021,9,Austrian Grand Prix,R,Spielberg,VET,68.42,69.63838200000001,0.68272,294.0,11.0,17.0,
2021,9,Austrian Grand Prix,R,Spielberg,MSC,69.394,70.133733,0.261537,305.0,19.0,18.0,
2021,9,Austrian Grand Prix,R,Spielberg,MAZ,69.757,70.320705,0.306921,306.0,20.0,19.0,
2021,9,Austrian Grand Prix,Q,Spielberg,VER,63.72,63.974,0.245137,320.0,,1.0,1.0
2021,9,Austrian Grand Prix,Q,Spielberg,NOR,63.768,64.286166,0.360078,321.0,,2.0,2.0
2021,9,Austrian Grand Prix,Q,Spielberg,PER,63.99,64.569428,0.378197,322.0,,3.0,3.0
2021,9,Austrian Grand Prix,Q,Spielberg,HAM,64.014,64.32,0.218962,314.0,,4.0,4.0
2021,9,Austrian Grand Prix,Q,Spielberg,BOT,64.049,64.453,0.273077,315.0,,5.0,5.0
2021,9,Austrian Grand Prix,Q,Spielberg,GAS,64.107,64.763571,0.523232,322.0,,6.0,6.0
2021,9,Austrian Grand Prix,Q,Spielberg,TSU,64.273,64.793142,0.365914,322.0,,7.0,7.0
2021,9,Austrian Grand Prix,Q,Spielberg,VET,64.493,64.809833,0.33186,318.0,,8.0,8.0
2021,9,Austrian Grand Prix,Q,Spielberg,RUS,64.553,64.7712,0.255204,322.0,,9.0,9.0
2021,9,Austrian Grand Prix,Q,Spielberg,STR,64.547,64.970571,0.416327,318.0,,10.0,10.0
2021,9,Austrian Grand Prix,Q,Spielberg,SAI,64.559,64.729,0.190114,317.0,,11.0,11.0
2021,9,Austrian Grand Prix,Q,Spielberg,LEC,64.6,64.8076,0.157328,316.0,,12.0,12.0
2021,9,Austrian Grand Prix,Q,Spielberg,RIC,64.719,64.9638,0.174332,318.0,,13.0,13.0
2021,9,Austrian Grand Prix,Q,Spielberg,ALO,64.472,64.766,0.260913,319.0,,14.0,14.0
2021,9,Austrian Grand Prix,Q,Spielberg,GIO,64.777,64.9622,0.176934,322.0,,15.0,15.0
2021,9,Austrian Grand Prix,Q,Spielberg,RAI,65.009,65.039,0.036755,323.0,,16.0,16.0
2021,9,Austrian Grand Prix,Q,Spielberg,OCO,65.051,65.2435,0.272236,315.0,,17.0,17.0
2021,9,Austrian Grand Prix,Q,Spielberg,LAT,65.195,65.2205,0.036062,321.0,,18.0,18.0
2021,9,Austrian Grand Prix,Q,Spielberg,MSC,65.427,65.725,0.361402,321.0,,19.0,19.0
2021,9,Austrian Grand Prix,Q,Spielberg,MAZ,65.951,66.446333,0.594777,317.0,,20.0,20.0
2021,10,British Grand Prix,R,Silverstone,HAM,89.699,91.696382,1.09789,308.0,2.0,1.0,
2021,10,British Grand Prix,R,Silverstone,LEC,90.569,92.052617,0.728963,306.0,4.0,2.0,
2021,10,British Grand Prix,R,Silverstone,BOT,90.524,92.125595,0.918648,303.0,3.0,3.0,
2021,10,British Grand Prix,R,Silverstone,NOR,91.418,92.456553,0.657083,301.0,5.0,4.0,
2021,10,British Grand Prix,R,Silverstone,RIC,91.284,92.754914,0.833499,303.0,6.0,5.0,
2021,10,British Grand Prix,R,Silverstone,SAI,91.223,92.585255,0.886272,316.0,10.0,6.0,
2021,10,British Grand Prix,R,Silverstone,ALO,91.698,93.192069,0.679452,301.0,7.0,7.0,
2021,10,British Grand Prix,R,Silverstone,STR,91.992,93.28934,0.677088,305.0,14.0,8.0,
2021,10,British Grand Prix,R,Silverstone,OCO,92.21,93.248139,0.781028,302.0,9.0,9.0,
2021,10,British Grand Prix,R,Silverstone,TSU,90.826,93.088725,1.010162,302.0,16.0,10.0,
2021,10,British Grand Prix,R,Silverstone,GAS,90.266,92.91305,1.042177,305.0,11.0,11.0,
2021,10,British Grand Prix,R,Silverstone,RUS,92.049,93.453717,0.649346,309.0,12.0,12.0,
2021,10,British Grand Prix,R,Silverstone,GIO,92.346,93.574256,0.645347,308.0,15.0,13.0,
2021,10,British Grand Prix,R,Silverstone,LAT,92.477,93.408083,0.533979,312.0,17.0,14.0,
2021,10,British Grand Prix,R,Silverstone,RAI,91.895,93.463657,0.720541,307.0,13.0,15.0,
2021,10,British Grand Prix,R,Silverstone,PER,88.617,92.812051,1.285119,312.0,0.0,16.0,
2021,10,British Grand Prix,R,Silverstone,MAZ,92.909,93.827583,0.549404,304.0,19.0,17.0,
2021,10,British Grand Prix,R,Silverstone,MSC,92.862,93.699047,0.509431,309.0,18.0,18.0,
2021,10,British Grand Prix,R,Silverstone,VET,93.059,93.790677,0.542154,324.0,8.0,19.0,
2021,10,British Grand Prix,Q,Silverstone,HAM,86.023,86.6945,0.517323,325.0,,1.0,1.0
2021,10,British Grand Prix,Q,Silverstone,VER,86.209,86.417,0.215124,321.0,,2.0,2.0
2021,10,British Grand Prix,Q,Silverstone,BOT,86.328,87.086571,0.638974,320.0,,3.0,3.0
2021,10,British Grand Prix,Q,Silverstone,LEC,86.828,87.509571,1.001751,324.0,,4.0,4.0
2021,10,British Grand Prix,Q,Silverstone,PER,86.813,87.2825,0.517014,323.0,,5.0,5.0
2021,10,British Grand Prix,Q,Silverstone,NOR,86.897,87.436428,0.533157,322.0,,6.0,6.0
2021,10,British Grand Prix,Q,Silverstone,RIC,86.899,87.5955,0.67996,323.0,,7.0,7.0
2021,10,British Grand Prix,Q,Silverstone,RUS,86.971,87.762,0.78183,322.0,,8.0,8.0
2021,10,British Grand Prix,Q,Silverstone,SAI,86.848,87.477285,0.593255,326.0,,9.0,9.0
2021,10,British Grand Prix,Q,Silverstone,VET,87.103,87.4756,0.497952,323.0,,10.0,10.0
2021,10,British Grand Prix,Q,Silverstone,ALO,87.245,87.705,0.525357,325.0,,11.0,11.0
2021,10,British Grand Prix,Q,Silverstone,GAS,87.273,87.7944,0.491785,324.0,,12.0,12.0
2021,10,British Grand Prix,Q,Silverstone,OCO,87.34,87.5355,0.287476,325.0,,13.0,13.0
2021,10,British Grand Prix,Q,Silverstone,GIO,87.595,87.9512,0.360326,333.0,,14.0,14.0
2021,10,British Grand Prix,Q,Silverstone,STR,87.665,88.1055,0.559824,325.0,,15.0,15.0
2021,10,British Grand Prix,Q,Silverstone,TSU,88.043,88.25025,0.200639,327.0,,16.0,16.0
2021,10,British Grand Prix,Q,Silverstone,RAI,88.062,88.399,0.423224,328.0,,17.0,17.0
2021,10,British Grand Prix,Q,Silverstone,LAT,88.254,88.711666,0.535102,323.0,,18.0,18.0
2021,10,British Grand Prix,Q,Silverstone,MSC,88.738,89.334,0.476356,326.0,,19.0,19.0
2021,10,British Grand Prix,Q,Silverstone,MAZ,89.051,89.685333,0.552892,327.0,,20.0,20.0
2021,11,Hungarian Grand Prix,R,Budapest,OCO,81.421,82.357941,0.742072,297.0,8.0,1.0,
2021,11,Hungarian Grand Prix,R,Budapest,HAM,78.715,81.514352,1.187615,304.0,1.0,2.0,
2021,11,Hungarian Grand Prix,R,Budapest,SAI,81.423,82.073644,0.472966,301.0,15.0,3.0,
2021,11,Hungarian Grand Prix,R,Budapest,ALO,80.359,82.13968,0.740042,295.0,9.0,4.0,
2021,11,Hungarian Grand Prix,R,Budapest,GAS,78.394,82.471478,0.782448,297.0,5.0,5.0,
2021,11,Hungarian Grand Prix,R,Budapest,TSU,82.45,83.035625,0.331583,295.0,16.0,6.0,
2021,11,Hungarian Grand Prix,R,Budapest,LAT,82.831,83.377642,0.212629,300.0,18.0,7.0,
2021,11,Hungarian Grand Prix,R,Budapest,RUS,82.112,83.035051,0.500006,300.0,17.0,8.0,
2021,11,Hungarian Grand Prix,R,Budapest,VER,80.945,82.499054,0.829142,301.0,3.0,9.0,
2021,11,Hungarian Grand Prix,R,Budapest,RAI,81.518,82.856255,0.686531,311.0,13.0,10.0,
2021,11,Hungarian Grand Prix,R,Budapest,RIC,82.802,83.297366,0.26919,308.0,11.0,11.0,
2021,11,Hungarian Grand Prix,R,Budapest,MSC,82.711,83.189677,0.260937,301.0,20.0,12.0,
2021,11,Hungarian Grand Prix,R,Budapest,GIO,82.736,83.295051,0.310676,306.0,0.0,13.0,
2021,11,Hungarian Grand Prix,R,Budapest,VET,81.459,82.451,0.798809,307.0,10.0,20.0,
2021,11,Hungarian Grand Prix,Q,Budapest,HAM,75.419,77.229,1.8120829999999999,312.0,,1.0,1.0
2021,11,Hungarian Grand Prix,Q,Budapest,BOT,75.734,76.441666,0.502831,310.0,,2.0,2.0
2021,11,Hungarian Grand Prix,Q,Budapest,VER,75.65,76.222666,0.502129,309.0,,3.0,3.0
2021,11,Hungarian Grand Prix,Q,Budapest,PER,76.421,76.92,0.44693,308.0,,4.0,4.0
2021,11,Hungarian Grand Prix,Q,Budapest,GAS,76.394,76.6966,0.265439,308.0,,5.0,5.0
2021,11,Hungarian Grand Prix,Q,Budapest,NOR,76.385,76.8548,0.433296,312.0,,6.0,6.0
2021,11,Hungarian Grand Prix,Q,Budapest,LEC,76.496,76.705,0.228234,311.0,,7.0,7.0
2021,11,Hungarian Grand Prix,Q,Budapest,OCO,76.653,76.9464,0.351028,308.0,,8.0,8.0
2021,11,Hungarian Grand Prix,Q,Budapest,ALO,76.541,76.809,0.218555,306.0,,9.0,9.0
2021,11,Hungarian Grand Prix,Q,Budapest,VET,76.75,77.0574,0.368723,311.0,,10.0,10.0
2021,11,Hungarian Grand Prix,Q,Budapest,RIC,76.871,77.3785,0.384062,314.0,,11.0,11.0
2021,11,Hungarian Grand Prix,Q,Budapest,STR,76.893,77.25525,0.348152,315.0,,12.0,12.0
2021,11,Hungarian Grand Prix,Q,Budapest,RAI,77.553,77.83,0.342663,317.0,,13.0,13.0
2021,11,Hungarian Grand Prix,Q,Budapest,GIO,77.583,77.81475,0.194803,319.0,,14.0,14.0
2021,11,Hungarian Grand Prix,Q,Budapest,SAI,76.649,76.649,,314.0,,15.0,15.0
2021,11,Hungarian Grand Prix,Q,Budapest,TSU,77.919,78.041,0.172534,307.0,,16.0,16.0
2021,11,Hungarian Grand Prix,Q,Budapest,RUS,77.944,78.415,0.570248,310.0,,17.0,17.0
2021,11,Hungarian Grand Prix,Q,Budapest,LAT,78.036,78.391666,0.433825,314.0,,18.0,18.0
2021,11,Hungarian Grand Prix,Q,Budapest,MAZ,78.922,78.940666,0.030615,319.0,,19.0,19.0
2021,12,Belgian Grand Prix,R,Spa-Francorchamps,VER,207.071,207.071,,,1.0,1.0,
2021,12,Belgian Grand Prix,R,Spa-Francorchamps,RUS,209.066,209.066,,,2.0,2.0,
2021,12,Belgian Grand Prix,R,Spa-Francorchamps,HAM,209.672,209.672,,,3.0,3.0,
2021,12,Belgian Grand Prix,R,Spa-Francorchamps,RIC,211.567,211.567,,,4.0,4.0,
2021,12,Belgian Grand Prix,R,Spa-Francorchamps,VET,214.55,214.55,,,5.0,5.0,
2021,12,Belgian Grand Prix,R,Spa-Francorchamps,GAS,217.248,217.248,,,6.0,6.0,
2021,12,Belgian Grand Prix,R,Spa-Francorchamps,OCO,218.65,218.65,,,8.0,7.0,
2021,12,Belgian Grand Prix,R,Spa-Francorchamps,LEC,219.679,219.679,,,9.0,8.0,
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,VER,116.559,119.0905,2.098626,312.0,,1.0,1.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,RUS,116.95,119.467142,1.611268,316.0,,2.0,2.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,HAM,116.229,119.366333,1.859597,322.0,,3.0,3.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,RIC,117.127,120.384,2.436149,316.0,,4.0,4.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,VET,116.814,120.087,2.39098,315.0,,5.0,5.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,GAS,116.44,120.093875,2.373531,317.0,,6.0,6.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,PER,116.886,120.294222,2.536161,314.0,,7.0,7.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,BOT,116.295,120.362166,2.56956,322.0,,8.0,8.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,OCO,117.354,121.6485,2.396438,314.0,,9.0,9.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,NOR,116.025,117.4756,1.086661,314.0,,10.0,10.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,LEC,117.721,119.5026,1.551107,309.0,,11.0,11.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,LAT,118.056,120.5175,1.699049,313.0,,12.0,12.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,SAI,118.137,120.13925,1.798179,313.0,,13.0,13.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,ALO,118.205,120.5226,1.740663,314.0,,14.0,14.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,STR,118.231,120.4288,1.763556,309.0,,15.0,15.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,GIO,122.306,122.747,0.623668,308.0,,16.0,16.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,TSU,122.413,123.003,0.834386,314.0,,17.0,17.0
2021,12,Belgian Grand Prix,Q,Spa-Francorchamps,MSC,123.973,123.973,,309.0,,18.0,18.0
2021,13,Dutch Grand Prix,R,Zandvoort,VER,73.275,74.423318,0.675326,295.0,1.0,1.0,
2021,13,Dutch Grand Prix,R,Zandvoort,HAM,71.097,74.384843,0.839606,295.2583328,2.0,2.0,
2021,13,Dutch Grand Prix,R,Zandvoort,BOT,72.549,75.002904,0.682884,318.0,3.0,3.0,
2021,13,Dutch Grand Prix,R,Zandvoort,GAS,74.818,75.434,0.372838,295.0,4.0,4.0,
2021,13,Dutch Grand Prix,R,Zandvoort,LEC,74.78,75.251647,0.363288,294.0,5.0,5.0,
2021,13,Dutch Grand Prix,R,Zandvoort,ALO,74.323,75.318461,0.647008,297.0,9.0,6.0,
2021,13,Dutch Grand Prix,R,Zandvoort,SAI,75.26,75.718166,0.190999,293.0,6.0,7.0,
2021,13,Dutch Grand Prix,R,Zandvoort,PER,73.461,74.8065,0.792806,297.0,0.0,8.0,
2021,13,Dutch Grand Prix,R,Zandvoort,OCO,74.675,75.360115,0.42586,299.0,8.0,9.0,
2021,13,Dutch Grand Prix,R,Zandvoort,NOR,74.236,74.90128,0.457584,291.0,13.0,10.0,
2021,13,Dutch Grand Prix,R,Zandvoort,RIC,74.92,75.41548,0.325568,295.0,10.0,11.0,
2021,13,Dutch Grand Prix,R,Zandvoort,STR,75.611,75.874785,0.137811,320.0,12.0,12.0,
2021,13,Dutch Grand Prix,R,Zandvoort,VET,73.958,74.83138,0.666299,292.0,15.0,13.0,
2021,13,Dutch Grand Prix,R,Zandvoort,GIO,75.125,75.609111,0.30034,297.0,7.0,14.0,
2021,13,Dutch Grand Prix,R,Zandvoort,KUB,75.442,75.817928,0.150576,297.0,16.0,15.0,
2021,13,Dutch Grand Prix,R,Zandvoort,LAT,75.79,75.79,,292.42083413333336,0.0,16.0,
2021,13,Dutch Grand Prix,R,Zandvoort,RUS,75.628,75.866,0.12299,297.0,11.0,17.0,
2021,13,Dutch Grand Prix,R,Zandvoort,MSC,75.927,75.938,0.015556,299.0,17.0,18.0,
2021,13,Dutch Grand Prix,R,Zandvoort,TSU,75.783,75.8935,0.15627,293.0,14.0,19.0,
