timeKey,season,round,driverId,constructorId,circuit,session,circuitKey,bestLapTime_sec,avgLapTime_sec,stdLapTime_sec,maxSpeed_kmh,gridPosition,finishPosition,qualyPosition,startPosition,driverPoints,constructorPoints,estimatedSalaryUSD,estimatedSalaryUSD_imputed,costCapUSD,raceGain,consistencyIndex,qualifyingPerformanceIndex,topSpeedIndex,driverROI,driverEfficiency,budgetEfficiency,pointsPerMillionUSD,speedEfficiency,isPodium,teamPodiums,costPerPodium,teammateDelta,avgTeammateDelta_season,paceAdvantage,speed_zscore,pointsRankInTeam,qualiToRaceDelta,avgFinishPosition_season,avgQualyPosition_season,avgRaceGain_season,avgConsistency_season,avgTopSpeed_season,driverPerformanceScore,driverPerformanceScore_scaled
2023_3,2023,3,gasly,alpine,Melbourne,R,Australian Grand Prix_Melbourne,80.995,82.288818,1.028494,323.0,9.0,13.0,,9.0,62.0,120.0,5000000.0,5000000.0,135000000.0,-4.0,1.028494,,323.0,80645.16129032258,12.4,1125000.0,0.8888888888888888,2.3925925925925924,0,2,67500000.0,0.0,0.2664358974358972,0.0094721754845144,0.6007123143973879,1.0,-4.0,9.85,11.0,1.15,0.7947770426807631,320.66450851555555,-1.4344064728283374,0.0005628154809433
2023_3,2023,3,hamilton,mercedes,Melbourne,Q,Australian Grand Prix_Melbourne,77.104,77.757666,0.46812,324.0,,,3.0,3.0,234.0,409.0,35000000.0,35000000.0,135000000.0,,0.46812,3.0,324.0,149572.64957264956,6.685714285714286,330073.34963325184,3.0296296296296297,2.4,0,7,19285714.285714287,0.1359999999999956,0.144434,0.0048480425376635,0.7071311365697927,1.0,,5.7,6.0,0.5,0.892824625,318.875,-0.905712205985878,0.167637306743895
2023_3,2023,3,hamilton,mercedes,Melbourne,R,Australian Grand Prix_Melbourne,80.613,82.084022,0.992894,302.0,3.0,2.0,,3.0,234.0,409.0,35000000.0,35000000.0,135000000.0,1.0,0.992894,,302.0,149572.64957264956,6.685714285714286,330073.34963325184,3.0296296296296297,2.237037037037037,1,7,19285714.285714287,0.0,0.144434,0.0047111609646663,-1.634082951223111,1.0,1.0,5.7,6.0,0.5,0.892824625,318.875,-1.1398336147651682,0.093651796178067
2023_3,2023,3,hulkenberg,haas,Melbourne,Q,Australian Grand Prix_Melbourne,77.412,77.898857,0.316536,326.0,,,10.0,10.0,9.0,12.0,2000000.0,2000000.0,135000000.0,,0.316536,10.0,326.0,222222.22222222225,4.5,11250000.0,0.0888888888888888,2.414814814814815,0,0,,0.0,0.2005974999999999,0.0088620132408905,0.919968780914602,1.0,,14.61904761904762,11.63157894736842,-2.238095238095238,0.76334257775,322.35,-4.649312317026898,-1.01539062313998
2023_3,2023,3,hulkenberg,haas,Melbourne,R,Australian Grand Prix_Melbourne,81.124,82.573568,0.927093,327.0,10.0,7.0,,10.0,9.0,12.0,2000000.0,2000000.0,135000000.0,3.0,0.927093,,327.0,222222.22222222225,4.5,11250000.0,0.0888888888888888,2.422222222222222,0,0,,0.0,0.2005974999999999,0.0110799526391225,1.0263876030870067,1.0,3.0,14.61904761904762,11.63157894736842,-2.238095238095238,0.76334257775,322.35,-4.638670434809658,-1.012027645386988
2023_3,2023,3,leclerc,ferrari,Melbourne,Q,Australian Grand Prix_Melbourne,77.369,77.8145,0.580581,322.0,,,7.0,7.0,206.0,406.0,24000000.0,24000000.0,135000000.0,,0.580581,7.0,322.0,116504.85436893204,8.583333333333334,332512.31527093594,3.0074074074074075,2.3851851851851853,0,9,15000000.0,0.0990000000000037,0.1772728205128209,0.0083016212271282,0.4942934922249832,1.0,,6.947368421052632,4.25,-1.894736842105263,0.8804860123076923,321.38461538461536,-1.346513988850376,0.0283380212424061
2023_3,2023,3,kevin_magnussen,haas,Melbourne,Q,Australian Grand Prix_Melbourne,78.129,78.5194,0.528448,325.0,,,14.0,14.0,3.0,12.0,5000000.0,5000000.0,135000000.0,,0.528448,14.0,325.0,1666666.6666666667,0.6,11250000.0,0.0888888888888888,2.4074074074074074,0,0,,0.7169999999999987,0.4916923076923085,0.0182062242610645,0.8135499587421974,2.0,,15.3,14.842105263157896,-0.4736842105263157,0.6875300512820512,320.5128205128205,-5.325819061885565,-1.2291758432980362
2023_3,2023,3,kevin_magnussen,haas,Melbourne,R,Australian Grand Prix_Melbourne,81.685,83.161558,0.989223,303.0,14.0,17.0,,14.0,3.0,12.0,5000000.0,5000000.0,135000000.0,-3.0,0.989223,,303.0,1666666.6666666667,0.6,11250000.0,0.0888888888888888,2.2444444444444445,0,0,,0.561000000000007,0.4916923076923085,0.0180719137533496,-1.5276641290507065,2.0,-3.0,15.3,14.842105263157896,-0.4736842105263157,0.6875300512820512,320.5128205128205,-5.559940470664856,-1.3031613538638644
2023_3,2023,3,norris,mclaren,Melbourne,Q,Australian Grand Prix_Melbourne,78.119,78.508833,0.547834,323.0,,,13.0,13.0,205.0,302.0,20000000.0,20000000.0,135000000.0,,0.547834,13.0,323.0,97560.9756097561,10.25,447019.8675496689,2.237037037037037,2.3925925925925924,0,8,16875000.0,0.0,0.1836184999999996,0.0180759005369337,0.6007123143973879,1.0,,7.7,8.75,0.2,0.8342068748687783,319.763875008,-1.2783494560471391,0.0498789293901223
2023_3,2023,3,norris,mclaren,Melbourne,R,Australian Grand Prix_Melbourne,81.173,82.492795,1.031263,327.0,13.0,6.0,,13.0,205.0,302.0,20000000.0,20000000.0,135000000.0,7.0,1.031263,,327.0,97560.9756097561,10.25,447019.8675496689,2.237037037037037,2.422222222222222,0,8,16875000.0,0.0,0.1836184999999996,0.0116906586900977,1.0263876030870067,1.0,7.0,7.7,8.75,0.2,0.8342068748687783,319.763875008,-1.2357819271781774,0.063330840402091
2023_3,2023,3,ocon,alpine,Melbourne,Q,Australian Grand Prix_Melbourne,77.768,78.041,0.331833,322.0,,,11.0,11.0,58.0,120.0,6000000.0,6000000.0,135000000.0,,0.331833,11.0,322.0,103448.27586206896,9.666666666666666,1125000.0,0.8888888888888888,2.3851851851851853,0,2,67500000.0,0.1940000000000026,0.4398441025641018,0.0135015378199447,0.4942934922249832,2.0,,11.1,10.578947368421051,0.05,0.7390479680696662,320.27589743589743,-2.3663175528476263,-0.2939336059128708
2023_3,2023,3,ocon,alpine,Melbourne,R,Australian Grand Prix_Melbourne,81.203,82.578409,1.205846,305.0,11.0,14.0,,11.0,58.0,120.0,6000000.0,6000000.0,135000000.0,-3.0,1.205846,,305.0,103448.27586206896,9.666666666666666,1125000.0,0.8888888888888888,2.259259259259259,0,2,67500000.0,0.2079999999999984,0.4398441025641018,0.0120645603539601,-1.314826484705897,2.0,-3.0,11.1,10.578947368421051,0.05,0.7390479680696662,320.27589743589743,-2.5472295505407145,-0.3511042277137379
2023_3,2023,3,perez,red_bull,Melbourne,R,Australian Grand Prix_Melbourne,80.235,82.119697,1.150736,309.0,20.0,5.0,,20.0,285.0,860.0,10000000.0,10000000.0,135000000.0,15.0,1.150736,,309.0,35087.71929824561,28.5,156976.7441860465,6.37037037037037,2.2888888888888888,0,29,4655172.413793104,0.0,0.7155302564102558,0.0,-0.8891511960162781,2.0,15.0,5.15,8.263157894736842,4.05,0.9261623178091336,321.20512820512823,3.038994964406932,1.4142177692308908
2023_3,2023,3,piastri,mclaren,Melbourne,Q,Australian Grand Prix_Melbourne,78.517,78.9945,0.473398,321.0,,,16.0,16.0,97.0,302.0,2000000.0,2000000.0,135000000.0,,0.473398,16.0,321.0,20618.556701030928,48.5,447019.8675496689,2.237037037037037,2.3777777777777778,0,8,16875000.0,0.3979999999999961,0.4254102564102558,0.0232627847573372,0.3878746700525785,2.0,,10.31578947368421,10.3,-0.5263157894736842,0.8215911182051281,317.94666666666666,3.465575723605797,1.549023020196382
2023_3,2023,3,piastri,mclaren,Melbourne,R,Australian Grand Prix_Melbourne,81.335,82.887295,1.087877,299.0,16.0,8.0,,16.0,97.0,302.0,2000000.0,2000000.0,135000000.0,8.0,1.087877,,299.0,20618.556701030928,48.5,447019.8675496689,2.237037037037037,2.214814814814815,0,8,16875000.0,0.1619999999999919,0.4254102564102558,0.0137097276749547,-1.9533394177403247,2.0,8.0,10.31578947368421,10.3,-0.5263157894736842,0.8215911182051281,317.94666666666666,3.2314543148265065,1.475037509630554
2023_3,2023,3,russell,mercedes,Melbourne,Q,Australian Grand Prix_Melbourne,76.968,77.803,0.5884,323.0,,,2.0,2.0,175.0,409.0,8000000.0,8000000.0,135000000.0,,0.5884,2.0,323.0,45714.28571428572,21.875,330073.34963325184,3.0296296296296297,2.3925925925925924,0,7,19285714.285714287,0.0,0.5482229268292678,0.0030756398894855,0.6007123143973879,2.0,,8.238095238095237,6.7,-1.761904761904762,0.8393066824390244,316.79926829268294,0.0762000870053604,0.4779347831968294
2023_3,2023,3,russell,mercedes,Melbourne,R,Australian Grand Prix_Melbourne,82.68,83.305555,0.556232,305.0,2.0,18.0,,2.0,175.0,409.0,8000000.0,8000000.0,135000000.0,-16.0,0.556232,,305.0,45714.28571428572,21.875,330073.34963325184,3.0296296296296297,2.259259259259259,0,7,19285714.285714287,2.0670000000000077,0.5482229268292678,0.030472985604786,-1.314826484705897,2.0,-16.0,8.238095238095237,6.7,-1.761904761904762,0.8393066824390244,316.79926829268294,-0.1153537929049681,0.4174011836429702
2023_3,2023,3,sainz,ferrari,Melbourne,Q,Australian Grand Prix_Melbourne,77.27,77.71725,0.371193,323.0,,,5.0,5.0,200.0,406.0,12000000.0,12000000.0,135000000.0,,0.371193,5.0,323.0,60000.0,16.666666666666668,332512.31527093594,3.0074074074074075,2.3925925925925924,0,9,15000000.0,0.0,0.2837599999999998,0.0070114163582337,0.6007123143973879,2.0,,6.75,5.35,-1.25,0.873577379,319.72525,-0.0547865064602611,0.4365412598733451
2023_3,2023,3,sainz,ferrari,Melbourne,R,Australian Grand Prix_Melbourne,80.467,82.051113,0.868803,306.0,5.0,12.0,,5.0,200.0,406.0,12000000.0,12000000.0,135000000.0,-7.0,0.868803,,306.0,60000.0,16.666666666666668,332512.31527093594,3.0074074074074075,2.2666666666666666,0,9,15000000.0,0.0,0.2837599999999998,0.0028915062005359,-1.2084076625334923,2.0,-7.0,6.75,5.35,-1.25,0.873577379,319.72525,-0.2356985041533492,0.379370638072478
2023_3,2023,3,sargeant,williams,Melbourne,Q,Australian Grand Prix_Melbourne,78.557,78.676666,0.186038,325.0,,,18.0,18.0,1.0,28.0,1000000.0,1000000.0,135000000.0,,0.186038,18.0,325.0,1000000.0,1.0,4821428.571428572,0.2074074074074074,2.4074074074074074,0,0,,0.9480000000000076,0.6492620512820526,0.0237840796538602,0.8135499587421974,2.0,,16.047619047619047,17.61111111111111,0.9047619047619048,0.7269920625,320.7976854209172,-5.421106115137685,-1.259287832295238
2023_3,2023,3,sargeant,williams,Melbourne,R,Australian Grand Prix_Melbourne,81.456,83.712219,1.185412,326.0,18.0,16.0,,18.0,1.0,28.0,1000000.0,1000000.0,135000000.0,2.0,1.185412,,326.0,1000000.0,1.0,4821428.571428572,0.2074074074074074,2.414814814814815,0,0,,0.0,0.6492620512820526,0.0152177977191998,0.919968780914602,2.0,2.0,16.047619047619047,17.61111111111111,0.9047619047619048,0.7269920625,320.7976854209172,-5.410464232920445,-1.2559248545422457
2023_3,2023,3,stroll,aston_martin,Melbourne,Q,Australian Grand Prix_Melbourne,77.308,77.837125,0.379999,318.0,,,6.0,6.0,74.0,280.0,2000000.0,2000000.0,135000000.0,,0.379999,6.0,318.0,27027.027027027027,37.0,482142.8571428572,2.074074074074074,2.355555555555556,0,8,16875000.0,0.1690000000000111,0.7045499999999993,0.0075066465099307,0.0686182035353643,2.0,,10.6,12.55,1.8421052631578947,0.8016163969698795,319.77375,2.0268317596039167,1.0943605982282536
2023_3,2023,3,stroll,aston_martin,Melbourne,R,Australian Grand Prix_Melbourne,80.934,82.263704,0.954407,318.0,6.0,4.0,,6.0,74.0,280.0,2000000.0,2000000.0,135000000.0,2.0,0.954407,,318.0,27027.027027027027,37.0,482142.8571428572,2.074074074074074,2.355555555555556,0,8,16875000.0,0.4579999999999984,0.7045499999999993,0.0087119087679941,0.0686182035353643,2.0,2.0,10.6,12.55,1.8421052631578947,0.8016163969698795,319.77375,2.0268317596039167,1.0943605982282536
2023_3,2023,3,tsunoda,alphatauri,Melbourne,Q,Australian Grand Prix_Melbourne,78.099,79.037714,1.235842,321.0,,,12.0,12.0,17.0,25.0,1000000.0,1000000.0,135000000.0,,1.235842,12.0,321.0,58823.52941176471,17.0,5400000.0,0.1851851851851851,2.3777777777777778,0,0,,0.0,0.2425128205128204,0.0178152530886723,0.3878746700525785,1.0,,12.36842105263158,13.25,1.4210526315789471,0.7576294538093485,317.20512820512823,-1.521843899428308,-0.0270685860354359
2023_3,2023,3,tsunoda,alphatauri,Melbourne,R,Australian Grand Prix_Melbourne,81.789,83.370627,0.902824,304.0,12.0,10.0,,12.0,17.0,25.0,1000000.0,1000000.0,135000000.0,2.0,0.902824,,304.0,58823.52941176471,17.0,5400000.0,0.1851851851851851,2.251851851851852,0,0,,0.6059999999999945,0.2425128205128204,0.0193681061880726,-1.4212453068783018,1.0,2.0,12.36842105263158,13.25,1.4210526315789471,0.7576294538093485,317.20512820512823,-1.7027558971213963,-0.0842392078363031
2023_3,2023,3,max_verstappen,red_bull,Melbourne,Q,Australian Grand Prix_Melbourne,76.732,77.345375,0.390743,326.0,,,1.0,1.0,575.0,860.0,55000000.0,55000000.0,135000000.0,,0.390743,1.0,326.0,95652.17391304349,10.454545454545457,156976.7441860465,6.37037037037037,2.414814814814815,0,29,4655172.413793104,0.0,0.0589268292682926,0.0,0.919968780914602,1.0,,1.2857142857142858,3.2,2.0,0.937657710494397,319.94878048780487,1.4292700680809811,0.9055230755411146
2023_3,2023,3,max_verstappen,red_bull,Melbourne,R,Australian Grand Prix_Melbourne,80.342,81.862159,0.88119,303.0,1.0,1.0,,1.0,575.0,860.0,55000000.0,55000000.0,135000000.0,0.0,0.88119,,303.0,95652.17391304349,10.454545454545457,156976.7441860465,6.37037037037037,2.2444444444444445,1,29,4655172.413793104,0.1069999999999993,0.0589268292682926,0.0013335826011091,-1.5276641290507065,1.0,0.0,1.2857142857142858,3.2,2.0,0.937657710494397,319.94878048780487,1.1845067770844504,0.8281745872222943
2023_3,2023,3,zhou,alfa,Melbourne,Q,Australian Grand Prix_Melbourne,78.54,78.98525,0.655173,320.0,,,17.0,17.0,6.0,16.0,2000000.0,2000000.0,135000000.0,,0.655173,17.0,320.0,333333.3333333333,3.0,8437500.0,0.1185185185185185,2.3703703703703702,0,0,,0.0,0.3537229999999997,0.023562529322838,0.2814558478801737,2.0,,14.0,15.736842105263158,1.5714285714285714,0.74343311875,317.26425,-4.285295471447885,-0.9003564094166437
2023_3,2023,3,zhou,alfa,Melbourne,R,Australian Grand Prix_Melbourne,81.819,83.234162,1.011995,317.0,17.0,9.0,,17.0,6.0,16.0,2000000.0,2000000.0,135000000.0,8.0,1.011995,,317.0,333333.3333333333,3.0,8437500.0,0.1185185185185185,2.348148148148148,0,0,,0.0,0.3537229999999997,0.019742007851935,-0.0378006186370403,2.0,8.0,14.0,15.736842105263158,1.5714285714285714,0.74343311875,317.26425,-4.317221118099607,-0.9104453426756204
2023_4,2023,4,albon,williams,Baku,Q,Azerbaijan Grand Prix_Baku,101.818,102.327,0.649738,335.0,,,13.0,13.0,27.0,28.0,3000000.0,3000000.0,135000000.0,,0.649738,13.0,335.0,111111.11111111112,9.0,4821428.571428572,0.2074074074074074,2.4814814814814814,0,0,,0.0,0.1370000000000001,0.0143093953473543,0.5824215581245842,1.0,,12.3,12.894736842105264,-0.2,0.7503708005128206,321.978717948718,-3.121005450554614,-0.5324251207249153
2023_4,2023,4,albon,williams,Baku,R,Azerbaijan Grand Prix_Baku,105.925,107.616976,0.800712,329.0,12.0,12.0,,12.0,27.0,28.0,3000000.0,3000000.0,135000000.0,0.0,0.800712,,329.0,111111.11111111112,9.0,4821428.571428572,0.2074074074074074,2.437037037037037,0,0,,0.0,0.1370000000000001,0.0245421986612712,-0.2230226727198904,1.0,0.0,12.3,12.894736842105264,-0.2,0.7503708005128206,321.978717948718,-3.201549873639061,-0.5578782405237573
2023_4,2023,4,alonso,aston_martin,Baku,Q,Azerbaijan Grand Prix_Baku,101.253,101.851,0.562671,326.0,,,6.0,6.0,206.0,280.0,5000000.0,5000000.0,135000000.0,,0.562671,6.0,326.0,24271.844660194176,41.2,482142.8571428572,2.074074074074074,2.414814814814815,0,8,16875000.0,0.0,0.0421463414634145,0.0086808737856338,-0.6257447881421279,1.0,,6.619047619047619,7.0,0.1904761904761904,0.8792810731707318,318.7560975609756,3.712830747202048,1.6271589294928268
2023_4,2023,4,alonso,aston_martin,Baku,R,Azerbaijan Grand Prix_Baku,104.241,106.261297,1.219553,330.0,6.0,4.0,,6.0,206.0,280.0,5000000.0,5000000.0,135000000.0,2.0,1.219553,,330.0,24271.844660194176,41.2,482142.8571428572,2.074074074074074,2.4444444444444446,0,8,16875000.0,0.0,0.0421463414634145,0.0082539847122924,-0.0887819675791447,1.0,2.0,6.619047619047619,7.0,0.1904761904761904,0.8792810731707318,318.7560975609756,3.7665270292583455,1.6441276760253882
2023_4,2023,4,bottas,alfa,Baku,Q,Azerbaijan Grand Prix_Baku,102.259,102.6945,0.458897,332.0,,,14.0,14.0,10.0,16.0,10000000.0,10000000.0,135000000.0,,0.458897,14.0,332.0,1000000.0,1.0,8437500.0,0.1185185185185185,2.4592592592592597,0,0,,0.0,0.2194615384615384,0.0187026307610158,0.1796994427023468,1.0,,13.75,13.526315789473683,-0.3,0.7138317954896509,318.5897435897436,-4.772360603699783,-1.0542755348668098
2023_4,2023,4,bottas,alfa,Baku,R,Azerbaijan Grand Prix_Baku,106.304,108.026,1.032694,320.0,13.0,18.0,,13.0,10.0,16.0,10000000.0,10000000.0,135000000.0,-5.0,1.032694,,320.0,1000000.0,1.0,8437500.0,0.1185185185185185,2.3703703703703702,0,0,,0.0,0.2194615384615384,0.0282080140333988,-1.4311890189866026,1.0,-5.0,13.75,13.526315789473683,-0.3,0.7138317954896509,318.5897435897436,-4.933449449868677,-1.1051817744644934
2023_4,2023,4,de_vries,alphatauri,Baku,R,Azerbaijan Grand Prix_Baku,108.781,109.32325,0.494518,340.0,18.0,20.0,,18.0,0.0,25.0,,5000000.0,135000000.0,-2.0,0.494518,,340.0,,,5400000.0,0.1851851851851851,2.5185185185185186,0,0,,3.054000000000002,0.4394374999999995,0.0521663904892306,1.2536250838283132,2.0,-2.0,15.77777777777778,16.142857142857142,0.6666666666666666,0.7134469999999999,314.5625,-5.322966318601296,-1.2282743380939611
2023_4,2023,4,gasly,alpine,Baku,Q,Azerbaijan Grand Prix_Baku,104.853,104.853,0.769843644549763,332.12083306666665,,,19.0,19.0,62.0,120.0,5000000.0,5000000.0,135000000.0,,0.769843644549763,19.0,332.12083306666665,80645.16129032258,12.4,1125000.0,0.8888888888888888,2.4601543190123456,0,2,67500000.0,3.0549999999999926,0.2664358974358972,0.044544020019605,0.1959201587759965,1.0,,9.85,11.0,1.15,0.7947770426807631,320.66450851555555,-1.4748856883904764,-0.0122291604698436
2023_4,2023,4,gasly,alpine,Baku,R,Azerbaijan Grand Prix_Baku,105.54,107.134731,1.10551,328.0,17.0,14.0,,17.0,62.0,120.0,5000000.0,5000000.0,135000000.0,3.0,1.10551,,328.0,80645.16129032258,12.4,1125000.0,0.8888888888888888,2.4296296296296296,0,2,67500000.0,0.0,0.2664358974358972,0.0208183492726983,-0.3572633778606363,1.0,3.0,9.85,11.0,1.15,0.7947770426807631,320.66450851555555,-1.5302040420541398,-0.0297105034226596
2023_4,2023,4,hamilton,mercedes,Baku,Q,Azerbaijan Grand Prix_Baku,101.177,102.14,0.901452,336.0,,,5.0,5.0,234.0,409.0,35000000.0,35000000.0,135000000.0,,0.901452,5.0,336.0,149572.64957264956,6.685714285714286,330073.34963325184,3.0296296296296297,2.488888888888889,0,7,19285714.285714287,0.0,0.144434,0.0079237629206947,0.71666226326533,1.0,,5.7,6.0,0.5,0.892824625,318.875,-0.9047590933163242,0.1679385031524224
2023_4,2023,4,hamilton,mercedes,Baku,R,Azerbaijan Grand Prix_Baku,105.346,106.688555,0.928808,327.0,5.0,6.0,,5.0,234.0,409.0,35000000.0,35000000.0,135000000.0,-1.0,0.928808,,327.0,149572.64957264956,6.685714285714286,330073.34963325184,3.0296296296296297,2.422222222222222,0,7,19285714.285714287,1.958359999999999,0.144434,0.0189419160743005,-0.491504083001382,1.0,-1.0,5.7,6.0,0.5,0.892824625,318.875,-1.0255757279429951,0.1297588234541596
2023_4,2023,4,hulkenberg,haas,Baku,Q,Azerbaijan Grand Prix_Baku,102.755,103.21525,0.735187,336.0,,,17.0,17.0,9.0,12.0,2000000.0,2000000.0,135000000.0,,0.735187,17.0,336.0,222222.22222222225,4.5,11250000.0,0.0888888888888888,2.488888888888889,0,0,,0.0,0.2005974999999999,0.0236437753532519,0.71666226326533,1.0,,14.61904761904762,11.63157894736842,-2.238095238095238,0.76334257775,322.35,-4.669642968791825,-1.021815382237437
2023_4,2023,4,hulkenberg,haas,Baku,R,Azerbaijan Grand Prix_Baku,106.731,107.924738,0.932746,332.0,20.0,17.0,,20.0,9.0,12.0,2000000.0,2000000.0,135000000.0,3.0,0.932746,,332.0,222222.22222222225,4.5,11250000.0,0.0888888888888888,2.4592592592592597,0,0,,0.8810000000000002,0.2005974999999999,0.0323381015370889,0.1796994427023468,1.0,3.0,14.61904761904762,11.63157894736842,-2.238095238095238,0.76334257775,322.35,-4.723339250848124,-1.0387841287699984
2023_4,2023,4,leclerc,ferrari,Baku,Q,Azerbaijan Grand Prix_Baku,100.3816,101.159,0.684339,334.0,,,1.0,1.0,206.0,406.0,24000000.0,24000000.0,135000000.0,,0.684339,1.0,334.0,116504.85436893204,8.583333333333334,332512.31527093594,3.0074074074074075,2.474074074074074,0,9,15000000.0,0.0,0.1772728205128209,0.0,0.4481808529838385,1.0,,6.947368421052632,4.25,-1.894736842105263,0.8804860123076923,321.38461538461536,-1.3511252527744906,0.0268807998906372
2023_4,2023,4,leclerc,ferrari,Baku,R,Azerbaijan Grand Prix_Baku,104.561,106.289375,1.164165,329.0,1.0,3.0,,1.0,206.0,406.0,24000000.0,24000000.0,135000000.0,-2.0,1.164165,,329.0,116504.85436893204,8.583333333333334,332512.31527093594,3.0074074074074075,2.437037037037037,1,9,15000000.0,0.0,0.1772728205128209,0.0113491322560415,-0.2230226727198904,1.0,-2.0,6.947368421052632,4.25,-1.894736842105263,0.8804860123076923,321.38461538461536,-1.4182456053448635,0.0056698667249356
2023_4,2023,4,kevin_magnussen,haas,Baku,Q,Azerbaijan Grand Prix_Baku,103.417,103.797,0.537401,335.0,,,18.0,18.0,3.0,12.0,5000000.0,5000000.0,135000000.0,,0.537401,18.0,335.0,1666666.6666666667,0.6,11250000.0,0.0888888888888888,2.4814814814814814,0,0,,0.6620000000000061,0.4916923076923085,0.0302386094662765,0.5824215581245842,2.0,,15.3,14.842105263157896,-0.4736842105263157,0.6875300512820512,320.5128205128205,-5.348931901947326,-1.2364798112756412
2023_4,2023,4,kevin_magnussen,haas,Baku,R,Azerbaijan Grand Prix_Baku,105.85,107.703488,0.89917,331.0,16.0,13.0,,16.0,3.0,12.0,5000000.0,5000000.0,135000000.0,3.0,0.89917,,331.0,1666666.6666666667,0.6,11250000.0,0.0888888888888888,2.451851851851852,0,0,,0.0,0.4916923076923085,0.023816773455705,0.045458737561601,2.0,3.0,15.3,14.842105263157896,-0.4736842105263157,0.6875300512820512,320.5128205128205,-5.402628184003625,-1.2534485578082026
2023_4,2023,4,norris,mclaren,Baku,Q,Azerbaijan Grand Prix_Baku,101.281,101.822666,0.555679,327.0,,,7.0,7.0,205.0,302.0,20000000.0,20000000.0,135000000.0,,0.555679,7.0,327.0,97560.9756097561,10.25,447019.8675496689,2.237037037037037,2.422222222222222,0,8,16875000.0,0.0,0.1836184999999996,0.0089598093674538,-0.491504083001382,1.0,,7.7,8.75,0.2,0.8342068748687783,319.763875008,-1.3875710957870162,0.015363423853379
2023_4,2023,4,norris,mclaren,Baku,R,Azerbaijan Grand Prix_Baku,105.738,107.412568,0.750151,323.0,7.0,9.0,,7.0,205.0,302.0,20000000.0,20000000.0,135000000.0,-2.0,0.750151,,323.0,97560.9756097561,10.25,447019.8675496689,2.237037037037037,2.3925925925925924,0,8,16875000.0,0.1069999999999993,0.1836184999999996,0.0227334718153928,-1.0284669035643652,1.0,-2.0,7.7,8.75,0.2,0.8342068748687783,319.763875008,-1.4412673778433145,-0.0016053226791821
